0.04383672	74484
1.8921252	29048
3.7415621	20908
5.5906868	19900
7.4380383	19563
9.2865381	19376
11.134726	18975
12.981141	18763
14.828704	18707
16.674496	18639
18.521435	18641
20.366604	18579
22.212919	18532
24.057465	18503
25.903156	18495
27.747078	18444
29.590689	18457
31.435448	18428
33.278435	18440
35.121117	18450
36.963482	18420
38.806995	18451
40.648743	18428
42.490181	18437
44.331306	18415
46.172119	18404
48.01408	18388
49.854271	18404
51.694153	18365
53.53373	18413
55.372993	18402
57.211948	18410
59.050591	18399
60.888927	18398
62.726952	18374
64.564667	18416
66.402069	18394
68.237709	18363
70.074501	18401
71.91098	18384
73.747147	18415
75.583008	18395
77.417107	18388
79.252342	18396
81.087273	18389
82.921898	18413
84.754768	18395
86.588776	18435
88.421021	18408
90.25441	18395
92.087486	18422
93.918816	18385
95.751274	18398
97.581985	18403
99.413834	18421
101.24393	18445
103.07516	18432
104.90463	18425
106.73381	18443
108.56412	18470
110.39268	18488
112.22092	18491
114.05031	18489
115.87794	18513
117.70527	18523
119.5323	18551
121.359	18565
123.18685	18564
125.01295	18564
126.83875	18562
128.66425	18539
130.48941	18513
132.31429	18528
134.13885	18539
135.96312	18508
137.78708	18508
139.61073	18515
141.43408	18513
143.25711	18526
145.07985	18516
146.90083	18501
148.72296	18501
150.54477	18498
152.36629	18489
154.1875	18462
156.00694	18451
157.82755	18487
159.64784	18472
161.46638	18468
163.28606	18459
165.10544	18472
166.92308	18476
168.74184	18459
170.55887	18429
172.37703	18469
174.19344	18468
176.01099	18444
177.8268	18467
179.6423	18460
181.45892	18462
183.27383	18466
185.08986	18474
186.90416	18475
188.71812	18488
190.53181	18520
192.34663	18554
194.1597	18520
195.97247	18528
197.78494	18535
199.59711	18536
201.4104	18549
203.22197	18541
205.03323	18547
206.84418	18517
208.65483	18537
210.46519	18536
212.27522	18525
214.08498	18487
215.89442	18520
217.70213	18498
219.51097	18518
221.31952	18524
223.12773	18526
224.93567	18510
226.74332	18522
228.54919	18513
230.35623	18552
232.16295	18543
233.96796	18522
235.77408	18529
237.5799	18516
239.38399	18527
241.18922	18547
242.99271	18543
244.79732	18508
246.6002	18541
248.40422	18516
250.20651	18518
252.00992	18549
253.81161	18540
255.61444	18534
257.41553	18533
259.21631	18534
261.01822	18527
262.81842	18530
264.61829	18521
266.41788	18504
268.2186	18544
270.01758	18487
271.81628	18493
273.61465	18495
275.41275	18462
277.21054	18474
279.00803	18501
280.80524	18507
282.60211	18498
284.39871	18505
286.19501	18500
287.991	18505
289.78671	18489
291.58209	18475
293.3772	18476
295.172	18460
296.96652	18477
298.75928	18481
300.55319	18485
302.3468	18461
304.14014	18492
305.9317	18463
307.72443	18451
309.51685	18465
311.30756	18468
313.09937	18476
314.88947	18479
316.68073	18482
318.47021	18448
320.26086	18467
322.04977	18465
323.83981	18471
325.62811	18477
327.41617	18438
329.20529	18452
330.99274	18460
332.77988	18459
334.56815	18451
336.35468	18481
338.14093	18466
339.92688	18454
341.71396	18455
343.4993	18479
345.28436	18460
347.06912	18467
348.85358	18475
350.63779	18485
352.42166	18452
354.20526	18495
355.98853	18486
357.77155	18510
359.55423	18498
361.33664	18520
363.11874	18501
364.90054	18492
366.68207	18508
368.46185	18530
370.2428	18517
372.02344	18532
373.80377	18492
375.5824	18496
377.36215	18515
379.1416	18525
380.91934	18506
382.69824	18514
384.47537	18503
386.25366	18499
388.03024	18500
389.80792	18520
391.58392	18508
393.36099	18494
395.13641	18501
396.91293	18509
398.68771	18519
400.46228	18519
402.23788	18493
404.01184	18500
405.78546	18499
407.56021	18549
409.33328	18519
411.10602	18545
412.87848	18540
414.6507	18543
416.42255	18532
418.19412	18534
419.96686	18527
421.73785	18562
423.50858	18548
425.27899	18555
427.0491	18557
428.81757	18540
430.5871	18559
432.35635	18597
434.12534	18559
435.89398	18574
437.66235	18571
439.43045	18585
441.19684	18595
442.96432	18583
444.73157	18610
446.49707	18594
448.2637	18601
450.03006	18586
451.79471	18589
453.56046	18607
455.32449	18594
457.08969	18590
458.85318	18575
460.61777	18574
462.38068	18572
464.14468	18562
465.90701	18580
467.66904	18545
469.43219	18535
471.19363	18553
472.9548	18554
474.71707	18523
476.47766	18508
478.23795	18486
479.99792	18517
481.75769	18507
483.51849	18511
485.27762	18480
487.03647	18495
488.79504	18498
490.55331	18480
492.31128	18513
494.06894	18516
495.82639	18524
497.5835	18511
499.3403	18483
501.09543	18495
502.85172	18515
504.60767	18478
506.36331	18504
508.11868	18488
509.87241	18493
511.62723	18477
513.38171	18497
515.13458	18511
516.88849	18505
518.64221	18506
520.39417	18507
522.14722	18503
523.89862	18501
525.65112	18502
527.40192	18508
529.15387	18526
530.90411	18493
532.65546	18487
534.40515	18517
536.15454	18508
537.90503	18500
539.65387	18493
541.4024	18494
543.15063	18512
544.89996	18517
546.64764	18519
548.39502	18527
550.14215	18510
551.88892	18513
553.63544	18543
555.38171	18539
557.12762	18535
558.87329	18528
560.61865	18520
562.36383	18505
564.10858	18526
565.85315	18528
567.59735	18488
569.34131	18538
571.08496	18530
572.82697	18553
574.57007	18559
576.31293	18582
578.05542	18555
579.79626	18561
581.53821	18534
583.27991	18571
585.0199	18565
586.76099	18583
588.50043	18586
590.24097	18610
591.97986	18604
593.71985	18608
595.45813	18571
597.19751	18609
598.93524	18619
600.67273	18625
602.41125	18635
604.14813	18656
605.8847	18652
607.62103	18619
609.35846	18658
611.09418	18672
612.82965	18675
614.56482	18723
616.29968	18704
618.0343	18675
619.76868	18691
621.50409	18706
623.23785	18709
624.97131	18704
626.70313	18687
628.43604	18704
630.1687	18686
631.90106	18708
633.63318	18697
635.36493	18740
637.09644	18722
638.82629	18692
640.55725	18677
642.2879	18705
644.01825	18678
645.74701	18704
647.47681	18688
649.2049	18692
650.93414	18690
652.66315	18671
654.39044	18703
656.11884	18667
657.84558	18638
659.57208	18632
661.29962	18661
663.02551	18625
664.7525	18615
666.47791	18613
668.20294	18617
669.92908	18604
671.65363	18603
673.37781	18574
675.10181	18600
676.82544	18601
678.55017	18584
680.27332	18570
681.99615	18577
683.71869	18549
685.44092	18572
687.1629	18566
688.88458	18548
690.60602	18556
692.32715	18536
694.04803	18523
695.76727	18539
697.48755	18529
699.20758	18499
700.92731	18501
702.64679	18506
704.36462	18516
706.0835	18568
707.80212	18502
709.5191	18481
711.23718	18500
712.95502	18490
714.67114	18454
716.38837	18520
718.104	18493
719.82062	18469
721.53564	18490
723.25177	18499
724.96625	18454
726.68048	18478
728.39575	18493
730.10944	18471
731.82275	18494
733.53723	18479
