-47.986488	18350
-44.045109	18362
-40.103676	18366
-36.165131	18373
-32.227997	18376
-28.292278	18413
-24.356508	18466
-20.423618	18505
-16.492138	19403
-12.562069	32520
-8.6334114	108716
-4.7061625	135187
-0.78032303	138156
3.1455693	140252
7.068593	71265
10.99021	26611
14.910421	19335
18.827768	18665
22.745171	18546
26.661169	18537
30.575766	18496
34.488956	18441
38.400753	18415
42.311146	18368
46.218681	18386
50.12627	18376
54.032471	18328
57.93581	18368
61.839214	18351
65.741219	18371
69.640381	18355
73.539589	18357
77.435966	18340
81.33239	18357
85.225983	18362
89.119621	18312
93.010437	18358
96.901299	18336
100.78933	18335
104.67596	18357
108.56268	18358
112.44653	18345
116.32903	18331
120.21156	18356
124.09128	18335
127.9696	18365
131.84654	18374
135.72212	18358
139.59775	18389
143.47055	18406
147.34198	18418
151.21202	18436
155.08069	18477
158.94798	18472
162.8139	18537
166.67844	18545
170.54161	18509
174.40195	18483
178.26237	18431
182.12141	18427
185.97908	18408
189.83539	18403
193.68887	18379
197.54245	18371
201.39464	18393
205.24402	18382
209.09348	18378
212.94156	18361
216.78687	18378
220.63222	18378
224.47476	18365
228.31741	18390
232.15724	18386
235.99713	18423
239.83426	18387
243.67	18395
247.50583	18382
251.33887	18412
255.17053	18397
259.00229	18425
262.83124	18395
266.65884	18372
270.48511	18407
274.31143	18382
278.13495	18402
281.95715	18391
285.77798	18423
289.59747	18432
293.41562	18460
297.23239	18438
301.04782	18444
304.86191	18422
308.67465	18430
312.48602	18379
316.29608	18338
320.10336	18349
323.91071	18353
327.71671	18366
331.52139	18347
335.3233	18354
339.12527	18344
342.92593	18362
346.72382	18353
350.52176	18348
354.31839	18381
358.11227	18351
361.90619	18391
365.69739	18353
369.48865	18355
373.27719	18352
377.06436	18354
380.85162	18324
384.63614	18340
388.42078	18313
392.20264	18339
395.98315	18332
399.76233	18339
403.54163	18302
407.31818	18339
411.09338	18334
414.86725	18304
418.63983	18332
422.41104	18323
426.18097	18334
429.94952	18307
433.7168	18304
437.48276	18317
441.24734	18316
445.01065	18307
448.77261	18306
452.53326	18303
456.2912	18315
460.04922	18323
463.80591	18304
467.56128	18300
471.31393	18318
475.06671	18328
478.81815	18305
482.56686	18390
486.31564	18315
490.06174	18324
493.80789	18325
497.55136	18327
501.29495	18368
505.0358	18347
508.77673	18349
512.51495	18356
516.2533	18366
519.98889	18349
523.72321	18371
527.45624	18379
531.18933	18371
534.91974	18393
538.6488	18389
542.37659	18416
546.10309	18381
549.82825	18410
553.55212	18383
557.27478	18395
560.99603	18429
564.716	18394
568.43469	18383
572.1521	18377
575.86823	18358
579.58301	18382
583.29651	18441
587.00873	18353
590.71826	18363
594.42792	18359
598.13623	18321
601.84192	18330
605.54767	18317
609.25214	18357
612.95392	18322
616.65576	18340
620.35498	18347
624.05432	18329
627.75092	18342
631.44769	18333
635.14172	18307
638.83588	18330
642.5274	18342
646.21759	18333
649.90656	18332
653.59558	18320
657.28198	18347
660.96704	18330
664.65088	18328
668.33337	18335
672.01605	18333
675.69598	18321
679.37469	18328
683.05212	18322
686.72827	18337
690.4032	18330
694.07678	18331
697.74774	18358
701.41882	18348
705.08856	18344
708.75708	18378
712.42432	18379
716.08893	18358
719.75366	18378
723.41711	18347
727.07928	18359
730.73883	18369
734.39844	18355
738.05542	18378
741.71252	18396
745.367	18382
749.02161	18378
752.67358	18358
756.32562	18350
759.97504	18377
763.62323	18376
767.27148	18364
770.91705	18369
774.56146	18374
778.20459	18374
781.84784	18371
785.48846	18353
789.12781	18349
792.76593	18332
796.40277	18352
800.03833	18343
803.67273	18339
807.30573	18355
810.93756	18348
814.56818	18344
818.19751	18350
821.82556	18336
825.45245	18359
829.07666	18340
832.70099	18340
836.32404	18342
839.94586	18328
843.56512	18311
847.18451	18338
850.80261	18324
854.41815	18334
858.03375	18318
861.64673	18312
865.25989	18319
868.87042	18344
872.48108	18297
876.08911	18306
879.69598	18314
883.30286	18324
886.90723	18310
890.51031	18288
894.11218	18347
897.71417	18299
901.31354	18327
904.91174	18309
908.50867	18300
912.10437	18307
915.69885	18315
919.29205	18322
922.88403	18307
926.47485	18340
930.06439	18305
933.65265	18314
937.23975	18311
940.82562	18317
944.40894	18318
947.99231	18328
951.57446	18312
955.1554	18325
958.73383	18318
962.31232	18321
965.88824	18292
969.46429	18312
973.03912	18291
976.61139	18343
980.18243	18294
983.7536	18332
987.32227	18296
990.89093	18295
994.45709	18327
998.02209	18318
1001.5871	18318
1005.1497	18321
1008.711	18322
1012.2711	18312
1015.83	18309
1019.389	18302
1022.9454	18302
1026.5006	18280
1030.0547	18324
1033.6075	18311
1037.1591	18321
1040.7095	18319
1044.2587	18321
1047.8053	18312
1051.3522	18309
1054.8977	18307
1058.442	18317
1061.9839	18329
1065.5259	18300
1069.0665	18325
1072.6049	18331
1076.1431	18315
1079.6803	18325
1083.2148	18332
1086.7495	18303
1090.2819	18300
1093.8142	18313
1097.3439	18314
1100.8726	18322
1104.4012	18319
1107.9275	18315
1111.4525	18351
1114.9777	18334
1118.5002	18308
1122.0217	18327
1125.542	18318
1129.061	18326
1132.5789	18314
1136.0955	18317
1139.611	18322
1143.1252	18346
1146.6383	18334
1150.1501	18328
1153.6609	18334
