4.191296909E+00  6.374653816E+00
4.210654750E+00  4.713657856E+00
4.230012591E+00  5.297752380E+00
4.249370432E+00  6.016058922E+00
4.268728273E+00  6.054300785E+00
4.288086114E+00  5.248239040E+00
4.307443955E+00  3.758447886E+00
4.326801796E+00  4.093476772E+00
4.346159638E+00  4.385655880E+00
4.365517479E+00  4.056524277E+00
4.384875320E+00  1.541245103E+00
4.404233161E+00  -2.774464190E-01
4.423591002E+00  3.248967230E-01
4.442948843E+00  -4.210867286E-01
4.462306684E+00  1.561362505E+00
4.481664525E+00  1.789073586E+00
4.501022366E+00  2.102636576E+00
4.520380207E+00  7.399739027E-01
4.539738048E+00  -1.333526075E-01
4.559095889E+00  1.905353785E+00
4.578453730E+00  7.911434650E+00
4.597811571E+00  1.382597446E+01
4.617169413E+00  2.269366837E+01
4.636527254E+00  3.464184189E+01
4.655885095E+00  4.474755096E+01
4.675242936E+00  4.903263092E+01
4.694600777E+00  4.687518311E+01
4.713958618E+00  3.954120255E+01
4.733316459E+00  3.093029976E+01
4.752674300E+00  2.194776535E+01
4.772032141E+00  1.292890549E+01
4.791389982E+00  5.747494221E+00
4.810747823E+00  2.610509157E+00
4.830105664E+00  2.324744463E+00
4.849463505E+00  3.741559505E+00
4.868821347E+00  4.706864834E+00
4.888179188E+00  1.170575905E+01
4.907537029E+00  1.934239769E+01
4.926894870E+00  2.996268272E+01
4.946252711E+00  3.764655685E+01
4.965610552E+00  4.088870239E+01
4.984968393E+00  3.942568207E+01
5.004326234E+00  3.216942215E+01
5.023684075E+00  2.494117165E+01
5.043041916E+00  1.492336464E+01
5.062399757E+00  9.808698654E+00
5.081757598E+00  5.100966930E+00
5.101115439E+00  3.262026548E+00
5.120473280E+00  8.811628222E-01
5.139831122E+00  -8.252707720E-01
5.159188963E+00  5.917056203E-01
5.178546804E+00  1.074991107E+00
5.197904645E+00  -8.404068947E-01
5.217262486E+00  -2.830801964E+00
5.236620327E+00  -2.184425354E+00
5.255978168E+00  -1.214467287E+00
5.275336009E+00  -9.362634420E-01
5.294693850E+00  -7.984182835E-01
5.314051691E+00  -2.099698305E+00
5.333409532E+00  -5.728936195E-01
5.352767373E+00  4.451756477E+00
5.372125214E+00  7.022322178E+00
5.391483055E+00  9.084667206E+00
5.410840897E+00  8.840578079E+00
5.430198738E+00  9.679403305E+00
5.449556579E+00  1.193245697E+01
5.468914420E+00  1.438648129E+01
5.488272261E+00  1.581688309E+01
5.507630102E+00  1.673705864E+01
5.526987943E+00  1.862744904E+01
5.546345784E+00  1.931645393E+01
5.565703625E+00  1.931253242E+01
5.585061466E+00  1.937699890E+01
5.604419307E+00  2.021012306E+01
5.623777148E+00  2.182152939E+01
5.643134989E+00  2.009152603E+01
5.662492830E+00  1.981286621E+01
5.681850672E+00  1.962877846E+01
5.701208513E+00  2.273535728E+01
5.720566354E+00  2.432201004E+01
5.739924195E+00  2.494863510E+01
5.759282036E+00  2.445602226E+01
5.778639877E+00  2.253150177E+01
5.797997718E+00  2.096160316E+01
5.817355559E+00  2.010370636E+01
5.836713400E+00  1.921558952E+01
5.856071241E+00  1.664339066E+01
5.875429082E+00  1.598415375E+01
5.894786923E+00  1.568809032E+01
5.914144764E+00  1.336932850E+01
5.933502605E+00  1.322726536E+01
5.952860447E+00  1.031361675E+01
