4.024494042E+00  2.614125967E+00
4.043832042E+00  4.265735626E+00
4.063170041E+00  2.938520193E+00
4.082508041E+00  2.926962852E+00
4.101846041E+00  5.484394073E+00
4.121184041E+00  5.398760796E+00
4.140522041E+00  3.385183811E+00
4.159860041E+00  1.656132340E+00
4.179198041E+00  9.868830442E-01
4.198536041E+00  9.806702137E-01
4.217874041E+00  2.303699732E+00
4.237212041E+00  3.106328249E+00
4.256550041E+00  3.315245867E+00
4.275888041E+00  5.269841671E+00
4.295226041E+00  2.726496458E+00
4.314564041E+00  1.649464369E+00
4.333902041E+00  1.703479648E+00
4.353240041E+00  3.491894484E+00
4.372578041E+00  1.858379602E+00
4.391916041E+00  -2.041082382E+00
4.411254041E+00  -2.044697523E+00
4.430592041E+00  3.933328092E-01
4.449930041E+00  3.740917206E+00
4.469268041E+00  8.351064682E+00
4.488606041E+00  1.430689907E+01
4.507944041E+00  2.723231697E+01
4.527282041E+00  4.692201233E+01
4.546620041E+00  7.204792023E+01
4.565958041E+00  9.747660065E+01
4.585296041E+00  1.072066803E+02
4.604634041E+00  9.948265839E+01
4.623972041E+00  7.605580139E+01
4.643310041E+00  5.511960983E+01
4.662648041E+00  3.718581009E+01
4.681986041E+00  2.629522896E+01
4.701324041E+00  2.182252693E+01
4.720662041E+00  2.028217506E+01
4.740000041E+00  2.307417488E+01
4.759338041E+00  2.647450638E+01
4.778676041E+00  3.126417732E+01
4.798014041E+00  3.698836899E+01
4.817352041E+00  4.685036850E+01
4.836690041E+00  6.479135132E+01
4.856028041E+00  8.179217529E+01
4.875366041E+00  9.447627258E+01
4.894704041E+00  9.461725616E+01
4.914042041E+00  8.482751465E+01
4.933380041E+00  6.943153381E+01
4.952718041E+00  5.761615753E+01
4.972056041E+00  5.114448166E+01
4.991394041E+00  4.675708008E+01
5.010732041E+00  4.478473663E+01
5.030070041E+00  4.309598541E+01
5.049408041E+00  4.195070648E+01
5.068746041E+00  4.592208862E+01
5.088084041E+00  4.797565079E+01
5.107422041E+00  5.325817490E+01
5.126760041E+00  6.280171204E+01
5.146098041E+00  8.495191956E+01
5.165436041E+00  1.314081726E+02
5.184774041E+00  1.987082520E+02
5.204112041E+00  2.593901978E+02
5.223450041E+00  2.644715271E+02
5.242788041E+00  2.105509338E+02
5.262126041E+00  1.417598419E+02
5.281464041E+00  8.939057922E+01
5.300802041E+00  6.341106796E+01
5.320140041E+00  4.948869324E+01
5.339478041E+00  4.285375214E+01
5.358816041E+00  3.784890366E+01
5.378154041E+00  3.414092255E+01
5.397492041E+00  3.047737503E+01
5.416830041E+00  2.726870918E+01
5.436168041E+00  2.473917389E+01
5.455506041E+00  2.099643898E+01
5.474844041E+00  1.735585022E+01
5.494182041E+00  1.299208641E+01
5.513520041E+00  1.100268936E+01
5.532858041E+00  1.454704094E+01
5.552196041E+00  1.707838440E+01
5.571534041E+00  1.949748611E+01
5.590872041E+00  1.847673607E+01
5.610210041E+00  1.730282593E+01
5.629548040E+00  1.546163177E+01
5.648886040E+00  1.259837723E+01
5.668224040E+00  8.947778702E+00
