5	2450
5.01	2450
5.02	2450
5.03	2450
5.04	2518.8225
5.05	2615.6025
5.06	2538.54
5.07	2447.9325
5.08	2351.0175
5.09	2399.4975
5.1	2406.7075
5.11	2529.075
5.12	2542.37
5.13	2400
5.14	2457.1
5.15	2560.96
5.16	2453.015
5.17	2129.8075
5.18	1957.865
5.19	2173.215
5.2	2204.4425
5.21	2173.5875
5.22	2357.2975
5.23	2534.1225
5.24	2537.4725
5.25	2462.12
5.26	2510.2475
5.27	2393.5975
5.28	2254.255
5.29	2167.36
5.3	2312.6925
5.31	2393.01
5.32	2210.3575
5.33	2184.2775
5.34	2345.57
5.35	2325.2875
5.36	2055.6525
5.37	2083.615
5.38	2088.4325
5.39	2157.5075
5.4	2428.2075
5.41	2398.75
5.42	2312.24
5.43	2494.8325
5.44	2471.1725
5.45	2344.805
5.46	2377.5
5.47	2355.8225
5.48	2377.5225
5.49	2249.0825
5.5	2173.1575
5.51	2383.6675
5.52	2399.525
5.53	2322.4225
5.54	2338.6525
5.55	2171.335
5.56	1994.7775
5.57	2256.755
5.58	2510.5375
5.59	2344.51
5.6	2389.01
5.61	2371.9225
5.62	2328.1175
5.63	2500.065
5.64	2527.76
5.65	2511.095
5.66	2449.885
5.67	2344.435
5.68	2405.645
5.69	2550
5.7	2550
5.71	2477.8025
5.72	2372.1875
5.73	2505.4775
5.74	2544.5825
5.75	2405.5425
5.76	2422.205
5.77	2488.6925
5.78	2622.1325
5.79	2633.4875
5.8	2632.99
5.81	2700.38
5.82	2500.415
5.83	2366.6675
5.84	2388.7275
5.85	2455.38
5.86	2483.4725
5.87	2389.4375
5.88	2299.6825
5.89	2416.1625
5.9	2472.695
5.91	2344.8775
5.92	2310.59
5.93	2416.4625
5.94	2482.905
5.95	2445.8575
5.96	2397.675
5.97	2755.2325
5.98	2652.26
5.99	2360.9375
6	2372.4025
6.01	2360.925
6.02	2519.815
6.03	2674.51
6.04	2356.685
6.05	2227.8825
6.06	2205.7725
6.07	2161.56
6.08	2192.83
6.09	2398.9325
6.1	2472.83
6.11	2438.39
6.12	2461.625
6.13	2378.6975
6.14	2359.63
6.15	2407.485
6.16	2255.415
6.17	2293.7225
6.18	2441.935
6.19	2617.12
6.2	2648.15
6.21	2713.1575
6.22	2566.6675
6.23	2636.7575
6.24	2734.84
6.25	2606.4075
6.26	2550
6.27	2490.8375
6.28	2388.1675
6.29	2497.7925
6.3	2601.1225
6.31	2522.6025
6.32	2564.34
6.33	2721.4325
6.34	2702.4075
6.35	2539.91
6.36	2504.725
6.37	2544.655
6.38	2421.165
6.39	2343.4725
6.4	2635.3225
6.41	2586.645
6.42	2673.36
6.43	2653.9375
6.44	2621.595
6.45	2415.2375
6.46	2515.2175
6.47	2625.8175
6.48	2642.3675
6.49	2509.8525
6.5	2577.2675
6.51	2605.2975
6.52	2595.495
6.53	2565.87
6.54	2594.715
6.55	2509.375
6.56	2339.4425
6.57	2374.7
6.58	2557.995
6.59	2688.6025
6.6	2752.65
6.61	2798.2675
6.62	2671.0325
6.63	2727.175
6.64	2786.755
6.65	2829.935
6.66	2655.6125
6.67	2423.8
6.68	2403.3225
6.69	2509.4975
6.7	2550.9775
6.71	2469.635
6.72	2413.665
6.73	2516.6675
6.74	2527.0975
6.75	2513.52
6.76	2495.825
6.77	2695.78
6.78	2760.53
6.79	2522.05
6.8	2412.315
6.81	2586.325
6.82	2661.48
6.83	2639.635
6.84	2668.45
6.85	2726.4125
6.86	2594.83
6.87	2609.17
6.88	2646.0125
6.89	2672.235
6.9	2802.3975
6.91	2738.485
6.92	2760.2975
6.93	2824.49
6.94	2962.935
6.95	3046.1175
6.96	3020.5325
6.97	3082.055
6.98	3152.5475
6.99	3258.9425
7	3178.475
7.01	2943.3825
7.02	3096.225
7.03	2998.9325
7.04	2857.8175
7.05	2840.7925
7.06	2969
7.07	3019.45
7.08	2970.35
7.09	2975.9975
7.1	2979.8525
7.11	3154.315
7.12	3105.7925
7.13	3218.1275
7.14	3198.5275
7.15	3375.0275
7.16	3684.83
7.17	3523.6825
7.18	3248.48
7.19	3258.11
7.2	3320.9825
7.21	3695.7025
7.22	3866.3375
7.23	3805.32
7.24	3903.1825
7.25	3978.9475
7.26	4261.4775
7.27	4198.505
7.28	4405.1025
7.29	4533.3325
7.3	4528.3325
7.31	4561.6425
7.32	4851.4175
7.33	5447.98
7.34	5908.1125
7.35	6053.445
7.36	6072.9225
7.37	6407.6625
7.38	6953.425
7.39	7634.405
7.4	8220.2925
7.41	9282.0425
7.42	9672.9575
7.43	10142.775
7.44	11280.57
7.45	12444.7225
7.46	14093.1125
7.47	15213.65
7.48	16499.015
7.49	17603.0275
7.5	20016.7375
7.51	22723.7275
7.52	25289.76
7.53	28047.19
7.54	31444.4875
7.55	35399.3525
7.56	39868.58
7.57	45028.7375
7.58	50953.6425
7.59	57834.0925
7.6	64559.135
7.61	70955.735
7.62	78051.65
7.63	84418.19
7.64	89466.1625
7.65	94201.745
7.66	97242.3175
7.67	95944.505
7.68	93722.3075
7.69	87585.0025
7.7	78014.5125
7.71	66384.645
7.72	55334.87
7.73	45928.5325
7.74	37944.74
7.75	31012.11
7.76	24825.6575
7.77	20430.645
7.78	17657.6325
7.79	14884.3525
7.8	12243.495
7.81	10407.8525
7.82	9468.01
7.83	8742.1075
7.84	8180.6925
7.85	7933.2625
7.86	7592.5475
7.87	6950
7.88	6797.715
7.89	6421.42
7.9	6314.5775
7.91	6030.905
7.92	5910.2
7.93	5464.56
7.94	5314.4025
7.95	5214.655
7.96	5031.37
7.97	4975.51
7.98	5143.0925
7.99	4998.5425
8	4693.915
8.01	4358.5275
8.02	4059.8475
8.03	4070.3925
8.04	4250
8.05	4245.315
8.06	4158.4625
8.07	3901.2175
8.08	3705.31
8.09	3679.9925
8.1	3837.2925
8.11	3854.165
8.12	3584.865
8.13	3500.33
8.14	3758.4575
8.15	3843.4725
8.16	3750.8925
8.17	3726.855
8.18	3795.4525
8.19	3465.01
8.2	3246.1625
8.21	3454.29
8.22	3687.94
8.23	3630.9625
8.24	3413.215
8.25	3224.8
8.26	2997.1
8.27	3088.345
8.28	3242.4925
8.29	3266.6675
8.3	3230.1025
8.31	3147.03
8.32	3160.5275
8.33	3154.6775
8.34	3286.345
8.35	3259.095
8.36	3283.3325
8.37	3197.1125
8.38	3079.9975
8.39	3342.575
8.4	3188.095
8.41	3066.6675
8.42	3071.18
8.43	3038.235
8.44	2885.13
8.45	2836.0025
8.46	2924.3425
8.47	2868.5625
8.48	2796.7925
8.49	2815.4075
8.5	2771.1425
8.51	2810.165
8.52	2807.39
8.53	2707.1025
8.54	3000
8.55	2973.2825
8.56	2846.62
8.57	2722.2175
8.58	2858.79
8.59	2969.12
8.6	2717.7175
8.61	2740.12
8.62	2631.31
8.63	2524.505
8.64	2570.5575
8.65	2810.7175
8.66	2902.5325
8.67	2737.55
8.68	2538.62
8.69	2683.3275
8.7	2929.81
8.71	2940.41
8.72	2809.8425
8.73	2628.17
8.74	2544.86
8.75	2557.3925
8.76	2727.5025
8.77	2638.4
8.78	2730.3925
8.79	2868.71
8.8	2951.6875
8.81	2710.415
8.82	2558.645
8.83	2596.285
8.84	2659.2075
8.85	2759.1775
8.86	2833.3325
8.87	2764.575
8.88	2592.42
8.89	2696.6775
8.9	2719.0975
8.91	2576.1075
8.92	2687.1825
8.93	2624.395
8.94	2558.525
8.95	2625.9075
8.96	2669.2025
8.97	2471.56
8.98	2617.2725
8.99	2712.43
9	2670.3725
9.01	2583.3325
9.02	2558
9.03	2491.7675
9.04	2512.455
9.05	2529.45
9.06	2633.475
9.07	2641.3625
9.08	2495.7075
9.09	2395.6525
9.1	2333.515
9.11	2533.4525
9.12	2649.96
9.13	2545.8325
9.14	2500.0425
9.15	2429.0925
9.16	2458.5525
9.17	2266.75
9.18	2258.075
9.19	2395.74
9.2	2383.7675
9.21	2270.4625
9.22	2370.9725
9.23	2382.7125
9.24	2504.565
9.25	2441.295
9.26	2508.4675
9.27	2507.9
9.28	2587.4225
9.29	2636.755
9.3	2696.9775
9.31	2492.6
9.32	2382.94
9.33	2494.2775
9.34	2663.045
9.35	2518.95
9.36	2262.62
9.37	2314.6725
9.38	2423.82
9.39	2169.6175
9.4	2347.7525
9.41	2541.9575
9.42	2492.5725
9.43	2420.6775
9.44	2401.2925
9.45	2288
9.46	2305.9225
9.47	2471.365
9.48	2405.445
9.49	2324.625
9.5	2377.8125
9.51	2458.73
9.52	2385.7825
9.53	2253.12
9.54	2289.0025
9.55	2231.5725
9.56	2333.3325
9.57	2356.9475
9.58	2445.125
9.59	2369.505
9.6	2039.1975
9.61	2194.0675
9.62	2361.5125
9.63	2597.15
9.64	2564.5175
9.65	2639.4175
9.66	2526.675
9.67	2399.535
9.68	2186.815
9.69	2103.0125
9.7	2360.3925
9.71	2422.9775
9.72	2333.3325
9.73	2298.69
9.74	2229.46
9.75	2379.495
9.76	2370.5
9.77	2433.09
9.78	2657.33
9.79	2823.285
9.8	2676.17
9.81	2452.89
9.82	2312
9.83	2209.895
