4.372222991E+00  6.415413857E+00
4.391546744E+00  4.485793114E+00
4.410870498E+00  5.054448128E+00
4.430194252E+00  4.047294140E+00
4.449518006E+00  3.478337526E+00
4.468841760E+00  4.369394779E+00
4.488165514E+00  5.010235786E+00
4.507489268E+00  6.248360157E+00
4.526813022E+00  7.441243649E+00
4.546136775E+00  7.053333759E+00
4.565460529E+00  5.145658970E+00
4.584784283E+00  1.492710471E+00
4.604108037E+00  -1.124875307E+00
4.623431791E+00  1.266996842E-02
4.642755545E+00  9.872826934E-01
4.662079299E+00  3.613248348E+00
4.681403053E+00  5.115029335E+00
4.700726806E+00  6.916072845E+00
4.720050560E+00  7.688168526E+00
4.739374314E+00  8.624766350E+00
4.758698068E+00  7.476524830E+00
4.778021822E+00  7.231814861E+00
4.797345576E+00  5.955720901E+00
4.816669330E+00  3.827708483E+00
4.835993084E+00  4.126372337E+00
4.855316837E+00  1.779085636E+00
4.874640591E+00  1.516986609E+00
4.893964345E+00  2.532698870E+00
4.913288099E+00  4.747905254E+00
4.932611853E+00  7.201237202E+00
4.951935607E+00  5.705866814E+00
4.971259361E+00  2.143733740E+00
4.990583115E+00  1.167272091E+00
5.009906868E+00  2.914227724E+00
5.029230622E+00  6.076519012E+00
5.048554376E+00  5.709742546E+00
5.067878130E+00  4.615608215E+00
5.087201884E+00  2.491414309E+00
5.106525638E+00  6.682176590E-01
5.125849392E+00  -6.119611263E-01
5.145173145E+00  9.288085252E-02
5.164496899E+00  3.416369915E+00
5.183820653E+00  6.529392242E+00
5.203144407E+00  6.941781044E+00
5.222468161E+00  5.485400677E+00
5.241791915E+00  5.849725723E+00
5.261115669E+00  7.630482674E+00
5.280439423E+00  4.803474426E+00
5.299763176E+00  2.307534695E+00
5.319086930E+00  -2.183419943E+00
5.338410684E+00  -4.206842422E+00
5.357734438E+00  -2.043696404E+00
5.377058192E+00  -4.361420572E-01
5.396381946E+00  1.565263391E+00
5.415705700E+00  2.529999256E+00
5.435029454E+00  2.247401953E+00
5.454353207E+00  3.371284008E+00
5.473676961E+00  4.658789158E+00
5.493000715E+00  3.611957073E+00
5.512324469E+00  2.869652033E+00
5.531648223E+00  4.177613258E+00
5.550971977E+00  5.354235172E+00
5.570295731E+00  7.018550873E+00
5.589619485E+00  5.766704559E+00
5.608943238E+00  6.480991364E+00
5.628266992E+00  6.096052170E+00
5.647590746E+00  4.855794430E+00
5.666914500E+00  4.066897869E+00
5.686238254E+00  3.563991070E+00
5.705562008E+00  4.171419621E+00
5.724885762E+00  5.683567047E+00
5.744209516E+00  5.590670109E+00
5.763533269E+00  5.653755188E+00
