4.314353516E+00  5.817593575E+00
4.333749812E+00  7.455309868E+00
4.353146108E+00  1.076655483E+01
4.372542403E+00  1.049210262E+01
4.391938699E+00  6.174793243E+00
4.411334995E+00  4.708447456E+00
4.430731291E+00  3.158335209E+00
4.450127587E+00  1.112079859E+00
4.469523882E+00  9.662480354E-01
4.488920178E+00  -1.294753794E-02
4.508316474E+00  5.953985453E-01
4.527712770E+00  1.745780587E+00
4.547109065E+00  2.495532513E+00
4.566505361E+00  1.721794128E+00
4.585901657E+00  1.703147769E+00
4.605297953E+00  8.330487609E-01
4.624694248E+00  1.585593820E+00
4.644090544E+00  5.486879349E-01
4.663486840E+00  1.150899649E+00
4.682883136E+00  2.157970905E+00
4.702279431E+00  1.751252532E+00
4.721675727E+00  2.339664102E-01
4.741072023E+00  1.607472301E+00
4.760468319E+00  3.595409870E+00
4.779864614E+00  4.267556190E+00
4.799260910E+00  1.721146226E+00
4.818657206E+00  -9.144904613E-01
4.838053502E+00  2.767711580E-01
4.857449797E+00  1.115634918E+00
4.876846093E+00  3.748183489E+00
4.896242389E+00  6.315971851E+00
4.915638685E+00  8.292644501E+00
4.935034981E+00  9.576417923E+00
4.954431276E+00  9.702444077E+00
4.973827572E+00  8.297115326E+00
4.993223868E+00  5.963265419E+00
5.012620164E+00  5.518149376E+00
5.032016459E+00  5.358357906E+00
5.051412755E+00  2.579846621E+00
5.070809051E+00  4.143476486E-01
5.090205347E+00  -7.556209564E-01
5.109601642E+00  2.053896487E-01
5.128997938E+00  8.597820997E-02
5.148394234E+00  -4.046256840E-02
5.167790530E+00  2.260945082E+00
5.187186825E+00  2.163039923E+00
5.206583121E+00  4.091263771E+00
5.225979417E+00  2.055177927E+00
5.245375713E+00  2.487537146E+00
5.264772008E+00  8.116161823E-01
5.284168304E+00  -9.023587704E-01
5.303564600E+00  -3.119292736E+00
5.322960896E+00  -2.689156532E+00
5.342357191E+00  1.186251760E+00
5.361753487E+00  2.219087362E+00
5.381149783E+00  5.301846504E+00
5.400546079E+00  4.966385365E+00
5.419942375E+00  6.746869087E+00
5.439338670E+00  5.378178596E+00
5.458734966E+00  4.070855618E+00
5.478131262E+00  4.270434856E+00
5.497527558E+00  5.015413761E+00
5.516923853E+00  5.397525787E+00
5.536320149E+00  8.440237045E+00
5.555716445E+00  1.003669930E+01
5.575112741E+00  1.091676331E+01
5.594509036E+00  7.827747822E+00
5.613905332E+00  6.161263943E+00
5.633301628E+00  6.634609699E+00
5.652697924E+00  7.264652729E+00
5.672094219E+00  6.110155582E+00
5.691490515E+00  5.104558468E+00
5.710886811E+00  3.468600273E+00
5.730283107E+00  4.313863277E+00
5.749679402E+00  4.347394943E+00
5.769075698E+00  3.707802057E+00
5.788471994E+00  1.942700744E+00
5.807868290E+00  -2.843372822E-01
5.827264585E+00  -1.914453626E+00
5.846660881E+00  -1.397155881E+00
5.866057177E+00  -3.606968224E-01
5.885453473E+00  2.820328712E+00
5.904849769E+00  3.882674932E+00
5.924246064E+00  4.867583752E+00
5.943642360E+00  4.603468895E+00
